Date,Open,High,Low,Close,Adj Close,Volume,ARIMA_Pred,Arima_Signal
2015-05-16,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,189.20643615722656,76510100.0,212.33537922912438,0.9995075164230864
2015-05-17,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,189.20643615722656,76510100.0,212.62105947772682,1.0008522737443035
2015-05-18,212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,189.79425048828125,74549700.0,212.77078433647483,0.9984550832585107
2015-05-19,213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,189.73191833496094,72114600.0,212.73965196756848,0.9986370613838795
2015-05-20,213.14999389648438,213.77999877929688,212.5,212.8800048828125,189.5983123779297,76857500.0,213.01470018147722,1.0006327287465955
2015-05-21,212.7100067138672,213.75,212.50999450683594,213.5,190.15049743652344,64764600.0,213.1656549699049,0.9984339811236763
2015-05-22,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,189.6962890625,57433500.0,213.27389364550405,1.0013328707686666
2015-05-23,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,189.6962890625,57433500.0,213.27511070921463,1.0013385849509249
2015-05-24,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,189.6962890625,57433500.0,213.34719447447213,1.0016770222644065
2015-05-25,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,189.6962890625,57433500.0,213.41446360413315,1.0019928545942158
2015-05-26,212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,187.65672302246094,124308600.0,213.3322757203777,1.012493017609213
2015-05-27,211.25,212.97999572753906,210.75999450683594,212.6999969482422,189.43797302246094,93214000.0,213.1151339346545,1.0019517489062932
2015-05-28,212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,189.22425842285156,74974600.0,213.26411644991265,1.0037847581221646
2015-05-29,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,188.04861450195312,124919600.0,213.1905918027776,1.0097120035003169
2015-05-30,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,188.04861450195312,124919600.0,212.9969494116102,1.0087948755675369
