Date,Open,High,Low,Close,Adj Close,Volume,ARIMA_Pred,Arima_Signal
2015-05-16,109.86000061035156,110.01000213623047,109.30999755859375,109.58000183105469,104.08071899414062,23937400.0,109.58612089790171,1.0000558410909361
2015-05-17,109.86000061035156,110.01000213623047,109.30999755859375,109.58000183105469,104.08071899414062,23937400.0,109.80542532931679,1.002057159102896
2015-05-18,109.4000015258789,110.27999877929688,109.31999969482422,110.05999755859375,104.53660583496094,17631100.0,110.03354511798908,0.999759654359518
2015-05-19,110.18000030517578,110.3499984741211,109.76000213623047,109.94000244140625,104.42263793945312,14212900.0,110.36577390013895,1.0038727619544998
2015-05-20,110.0199966430664,110.66999816894531,109.43000030517578,110.01000213623047,104.48915100097656,21131900.0,110.39992546794878,1.0035444352708534
2015-05-21,109.81999969482422,110.7300033569336,109.66000366210938,110.58000183105469,105.03050994873047,16771800.0,110.613714571351,1.0003048719455423
2015-05-22,110.44999694824219,110.87000274658203,110.37999725341797,110.47000122070312,104.92605590820312,13543800.0,111.17293816633581,1.0063631478036135
2015-05-23,110.44999694824219,110.87000274658203,110.37999725341797,110.47000122070312,104.92605590820312,13543800.0,111.01356079987202,1.0049204270223817
2015-05-24,110.44999694824219,110.87000274658203,110.37999725341797,110.47000122070312,104.92605590820312,13543800.0,111.10203247523961,1.0057212930890964
2015-05-25,110.44999694824219,110.87000274658203,110.37999725341797,110.47000122070312,104.92605590820312,13543800.0,111.1683042977384,1.0063212009533717
2015-05-26,110.2300033569336,110.37999725341797,108.76000213623047,109.19999694824219,103.71980285644531,25488400.0,111.02791683680316,1.016739193586492
2015-05-27,109.52999877929688,111.08000183105469,109.29000091552734,110.95999908447266,105.3914566040039,30572700.0,110.03639188306927,0.9916762147708721
2015-05-28,110.75,111.01000213623047,110.37000274658203,110.70999908447266,105.15401458740234,17302400.0,111.31013640459443,1.0054208050319273
2015-05-29,110.63999938964844,110.79000091552734,109.79000091552734,110.05000305175781,104.52713012695312,30383000.0,111.00172129832306,1.0086480528866286
2015-05-30,110.63999938964844,110.79000091552734,109.79000091552734,110.05000305175781,104.52713012695312,30383000.0,110.50826930484241,1.0041641639289103
2015-05-31,110.63999938964844,110.79000091552734,109.79000091552734,110.05000305175781,104.52713012695312,30383000.0,110.6445952562085,1.0054029276507248
2015-06-01,110.63999938964844,110.72000122070312,109.5199966430664,110.41999816894531,104.87854766845703,24570200.0,110.5262965929155,1.0009626736617723
2015-06-02,110.01000213623047,110.61000061035156,109.47000122070312,110.06999969482422,104.5461196899414,19449600.0,110.78410326527532,1.0064877221080313
2015-06-03,110.56999969482422,110.80999755859375,110.12999725341797,110.4000015258789,104.85957336425781,20507200.0,110.60958106444812,1.0018983653593527
2015-06-04,109.77999877929688,110.4800033569336,109.20999908447266,109.55999755859375,104.06171417236328,31374600.0,110.79624614624515,1.0112837588097814
2015-06-05,109.43000030517578,109.69000244140625,108.62999725341797,109.30000305175781,103.81478118896484,22641700.0,110.20446154285578,1.008275008836639
2015-06-06,109.43000030517578,109.69000244140625,108.62999725341797,109.30000305175781,103.81478118896484,22641700.0,109.90347148363493,1.0055212114824128
2015-06-07,109.43000030517578,109.69000244140625,108.62999725341797,109.30000305175781,103.81478118896484,22641700.0,109.82469053507923,1.0048004342970873
2015-06-08,109.25,109.33000183105469,107.97000122070312,108.19000244140625,102.76046752929688,24549200.0,109.73137860746206,1.0142469371593794
2015-06-09,107.93000030517578,108.4000015258789,107.19999694824219,108.01000213623047,102.58951568603516,27554600.0,108.68811568886032,1.006278247747598
2015-06-10,108.37999725341797,109.80999755859375,108.26000213623047,109.48999786376953,103.99523162841797,30297900.0,108.47004337585982,0.9906844962297033
2015-06-11,109.86000061035156,110.1500015258789,109.45999908447266,109.6500015258789,104.14720153808594,17593500.0,109.18543523535851,0.9957631893838984
2015-06-12,109.06999969482422,109.30000305175781,108.5999984741211,108.75,103.29236602783203,27201800.0,109.19805707101305,1.0041200650208097
2015-06-13,109.06999969482422,109.30000305175781,108.5999984741211,108.75,103.29236602783203,27201800.0,108.71374032258154,0.9996665776789108
2015-06-14,109.06999969482422,109.30000305175781,108.5999984741211,108.75,103.29236602783203,27201800.0,108.71169279786061,0.9996477498653848
2015-06-15,107.94000244140625,108.37999725341797,107.30999755859375,108.20999908447266,102.77948760986328,31238800.0,108.6363753726261,1.0039402669971433
2015-06-16,108.0999984741211,108.9800033569336,108.05000305175781,108.80000305175781,103.33987426757812,16456900.0,108.34853349247142,0.9958504637258914
2015-06-17,108.9800033569336,109.44999694824219,108.43000030517578,109.0999984741211,103.62481689453125,23296700.0,108.65560719325983,0.9959267526390784
2015-06-18,109.5,110.87999725341797,109.44000244140625,110.69000244140625,105.135009765625,43032400.0,108.82680777492587,0.9831674530184723
2015-06-19,110.48999786376953,110.58000183105469,109.80999755859375,109.88999938964844,104.61521911621094,27877600.0,109.92367303340102,1.000306430466281
2015-06-20,110.48999786376953,110.58000183105469,109.80999755859375,109.88999938964844,104.61521911621094,27877600.0,109.57801497071813,0.9971609389329045
2015-06-21,110.48999786376953,110.58000183105469,109.80999755859375,109.88999938964844,104.61521911621094,27877600.0,109.80486767906996,0.9992253006547337
